transaction_id,timestamp,user_id,amount,location,device_type,is_fraud
4152,2025-06-17 22:53:16.216846,1012,300.42,Chennai,Mobile,0
4153,2025-06-17 22:52:16.216848,1099,162.69,Chennai,Tablet,0
4154,2025-06-17 22:51:16.216849,1030,207.56,Delhi,Mobile,0
4155,2025-06-17 22:50:16.216850,1001,2.72,Bangalore,Desktop,0
4156,2025-06-17 22:49:16.216852,1015,35.39,Mumbai,Desktop,0
4157,2025-06-17 22:48:16.216853,1008,838.81,Delhi,Tablet,1
4158,2025-06-17 22:47:16.216854,1072,15.81,Bangalore,Mobile,1
4159,2025-06-17 22:46:16.216856,1037,227.13,Chennai,Desktop,0
4160,2025-06-17 22:45:16.216857,1074,38.74,Mumbai,Desktop,0
4161,2025-06-17 22:44:16.216858,1053,252.26,Chennai,Tablet,0
4162,2025-06-17 22:43:16.216860,1055,244.83,Chennai,Desktop,0
4163,2025-06-17 22:42:16.216861,1085,53.37,Mumbai,Desktop,0
4164,2025-06-17 22:41:16.216862,1096,62.84,Bangalore,Mobile,0
4165,2025-06-17 22:40:16.216864,1099,212.71,Bangalore,Tablet,0
4166,2025-06-17 22:39:16.216865,1086,98.89,Mumbai,Tablet,0
4167,2025-06-17 22:38:16.216866,1044,43.27,Mumbai,Tablet,0
4168,2025-06-17 22:37:16.216868,1033,263.11,Delhi,Mobile,0
4169,2025-06-17 22:36:16.216869,1008,33.48,Delhi,Tablet,0
4170,2025-06-17 22:35:16.216870,1087,387.09,Chennai,Desktop,0
4171,2025-06-17 22:34:16.216872,1007,144.59,Mumbai,Tablet,0
4172,2025-06-17 22:33:16.216873,1006,22.34,Bangalore,Desktop,0
4173,2025-06-17 22:32:16.216875,1035,236.88,Chennai,Tablet,0
4174,2025-06-17 22:31:16.216876,1017,146.45,Chennai,Tablet,0
4175,2025-06-17 22:30:16.216877,1002,70.78,Chennai,Mobile,1
4176,2025-06-17 22:29:16.216879,1027,109.82,Chennai,Tablet,0
4177,2025-06-17 22:28:16.216882,1069,70.86,Bangalore,Tablet,0
4178,2025-06-17 22:27:16.216884,1043,61.04,Chennai,Mobile,0
4179,2025-06-17 22:26:16.216886,1020,35.73,Mumbai,Desktop,0
4180,2025-06-17 22:25:16.216888,1027,90.12,Delhi,Tablet,0
4181,2025-06-17 22:24:16.216891,1053,57.8,Bangalore,Tablet,0
4182,2025-06-17 22:23:16.216893,1053,230.05,Mumbai,Desktop,0
4183,2025-06-17 22:22:16.216895,1064,230.32,Mumbai,Mobile,0
4184,2025-06-17 22:21:16.216898,1099,139.37,Mumbai,Tablet,0
4185,2025-06-17 22:20:16.216900,1020,300.97,Delhi,Mobile,1
4186,2025-06-17 22:19:16.216902,1098,368.2,Delhi,Desktop,0
4187,2025-06-17 22:18:16.216904,1012,173.39,Delhi,Desktop,0
4188,2025-06-17 22:17:16.216906,1056,192.96,Mumbai,Mobile,0
4189,2025-06-17 22:16:16.216908,1048,66.5,Delhi,Desktop,0
4190,2025-06-17 22:15:16.216910,1053,450.51,Chennai,Desktop,1
4191,2025-06-17 22:14:16.216913,1009,4.9,Delhi,Tablet,0
4192,2025-06-17 22:13:16.216915,1052,85.73,Bangalore,Mobile,0
4193,2025-06-17 22:12:16.216917,1043,255.88,Mumbai,Tablet,0
4194,2025-06-17 22:11:16.216919,1046,16.7,Mumbai,Mobile,0
4195,2025-06-17 22:10:16.216921,1052,40.46,Chennai,Tablet,0
4196,2025-06-17 22:09:16.216924,1073,177.97,Delhi,Desktop,0
4197,2025-06-17 22:08:16.216926,1045,164.19,Delhi,Mobile,0
4198,2025-06-17 22:07:16.216928,1012,268.59,Bangalore,Mobile,0
4199,2025-06-17 22:06:16.216930,1036,334.92,Chennai,Mobile,0
4200,2025-06-17 22:05:16.216932,1023,27.53,Bangalore,Mobile,0
4201,2025-06-17 22:04:16.216935,1001,3.71,Bangalore,Desktop,0
4202,2025-06-17 22:03:16.216937,1085,234.0,Mumbai,Desktop,0
4203,2025-06-17 22:02:16.216939,1080,71.73,Mumbai,Desktop,0
4204,2025-06-17 22:01:16.216941,1099,196.69,Delhi,Tablet,0
4205,2025-06-17 22:00:16.216944,1013,32.63,Delhi,Desktop,0
4206,2025-06-17 21:59:16.216946,1009,126.61,Bangalore,Tablet,0
4207,2025-06-17 21:58:16.216948,1034,140.41,Delhi,Tablet,0
4208,2025-06-17 21:57:16.216950,1024,175.93,Bangalore,Desktop,0
4209,2025-06-17 21:56:16.216953,1002,143.97,Delhi,Desktop,0
4210,2025-06-17 21:55:16.216955,1016,136.91,Delhi,Desktop,0
4211,2025-06-17 21:54:16.216957,1011,80.91,Mumbai,Tablet,0
4212,2025-06-17 21:53:16.216959,1053,14.77,Mumbai,Mobile,0
4213,2025-06-17 21:52:16.216961,1023,18.76,Mumbai,Desktop,0
4214,2025-06-17 21:51:16.216962,1028,113.75,Mumbai,Tablet,0
4215,2025-06-17 21:50:16.216963,1042,87.95,Chennai,Tablet,0
4216,2025-06-17 21:49:16.216965,1024,145.19,Mumbai,Desktop,0
4217,2025-06-17 21:48:16.216966,1099,72.72,Chennai,Tablet,0
4218,2025-06-17 21:47:16.216967,1059,232.89,Mumbai,Desktop,0
4219,2025-06-17 21:46:16.216969,1089,398.95,Delhi,Tablet,0
4220,2025-06-17 21:45:16.216970,1064,71.01,Bangalore,Mobile,0
4221,2025-06-17 21:44:16.216972,1083,42.88,Delhi,Tablet,0
4222,2025-06-17 21:43:16.216973,1027,24.7,Delhi,Desktop,0
4223,2025-06-17 21:42:16.216974,1015,191.55,Chennai,Mobile,1
4224,2025-06-17 21:41:16.216976,1046,117.35,Mumbai,Desktop,0
4225,2025-06-17 21:40:16.216977,1080,41.65,Bangalore,Tablet,0
4226,2025-06-17 21:39:16.216978,1091,211.76,Bangalore,Mobile,0
4227,2025-06-17 21:38:16.216980,1057,32.15,Mumbai,Mobile,0
4228,2025-06-17 21:37:16.216981,1075,161.62,Chennai,Tablet,0
4229,2025-06-17 21:36:16.216982,1026,149.79,Chennai,Mobile,0
4230,2025-06-17 21:35:16.216984,1052,265.02,Chennai,Mobile,0
4231,2025-06-17 21:34:16.216985,1041,11.34,Bangalore,Mobile,1
4232,2025-06-17 21:33:16.216986,1058,437.62,Chennai,Desktop,0
4233,2025-06-17 21:32:16.216988,1046,242.8,Chennai,Desktop,0
4234,2025-06-17 21:31:16.216989,1093,48.7,Bangalore,Mobile,0
4235,2025-06-17 21:30:16.216990,1033,40.52,Bangalore,Tablet,0
4236,2025-06-17 21:29:16.216992,1036,113.01,Delhi,Tablet,0
4237,2025-06-17 21:28:16.216993,1005,340.27,Bangalore,Desktop,0
4238,2025-06-17 21:27:16.216994,1006,370.24,Mumbai,Tablet,0
4239,2025-06-17 21:26:16.216996,1095,146.98,Bangalore,Mobile,0
4240,2025-06-17 21:25:16.216997,1095,394.38,Bangalore,Tablet,0
4241,2025-06-17 21:24:16.216998,1024,1.09,Chennai,Desktop,0
4242,2025-06-17 21:23:16.217000,1032,7.16,Delhi,Desktop,0
4243,2025-06-17 21:22:16.217001,1054,485.68,Chennai,Mobile,0
4244,2025-06-17 21:21:16.217003,1057,298.63,Delhi,Desktop,0
4245,2025-06-17 21:20:16.217004,1006,119.82,Chennai,Desktop,0
4246,2025-06-17 21:19:16.217005,1056,280.17,Mumbai,Desktop,0
4247,2025-06-17 21:18:16.217007,1011,623.08,Chennai,Tablet,0
4248,2025-06-17 21:17:16.217008,1015,295.76,Chennai,Desktop,0
4249,2025-06-17 21:16:16.217009,1079,369.5,Mumbai,Tablet,0
4250,2025-06-17 21:15:16.217011,1042,285.93,Mumbai,Desktop,0
4251,2025-06-17 21:14:16.217012,1099,36.84,Bangalore,Desktop,0
4252,2025-06-17 21:13:16.217013,1076,358.64,Chennai,Tablet,1
4253,2025-06-17 21:12:16.217015,1006,43.41,Mumbai,Tablet,0
4254,2025-06-17 21:11:16.217016,1099,446.26,Mumbai,Mobile,0
4255,2025-06-17 21:10:16.217017,1050,122.74,Bangalore,Mobile,0
4256,2025-06-17 21:09:16.217020,1072,226.01,Delhi,Tablet,0
4257,2025-06-17 21:08:16.217022,1031,137.53,Mumbai,Desktop,0
4258,2025-06-17 21:07:16.217024,1074,19.74,Mumbai,Mobile,0
4259,2025-06-17 21:06:16.217026,1007,68.7,Chennai,Tablet,0
4260,2025-06-17 21:05:16.217029,1096,823.71,Bangalore,Tablet,0
4261,2025-06-17 21:04:16.217031,1086,647.38,Chennai,Desktop,0
4262,2025-06-17 21:03:16.217033,1088,77.28,Delhi,Tablet,0
4263,2025-06-17 21:02:16.217035,1071,1119.71,Bangalore,Mobile,0
4264,2025-06-17 21:01:16.217037,1044,373.58,Chennai,Desktop,0
4265,2025-06-17 21:00:16.217039,1085,188.81,Mumbai,Tablet,0
4266,2025-06-17 20:59:16.217041,1058,8.19,Mumbai,Tablet,0
4267,2025-06-17 20:58:16.217044,1003,463.43,Bangalore,Desktop,0
4268,2025-06-17 20:57:16.217046,1066,163.03,Mumbai,Desktop,0
4269,2025-06-17 20:56:16.217048,1028,405.71,Chennai,Desktop,0
4270,2025-06-17 20:55:16.217050,1028,359.67,Bangalore,Mobile,0
4271,2025-06-17 20:54:16.217053,1097,357.96,Mumbai,Mobile,0
4272,2025-06-17 20:53:16.217055,1097,239.58,Mumbai,Tablet,0
4273,2025-06-17 20:52:16.217057,1027,68.9,Delhi,Tablet,0
4274,2025-06-17 20:51:16.217059,1076,81.94,Delhi,Desktop,0
4275,2025-06-17 20:50:16.217061,1078,73.77,Bangalore,Tablet,0
4276,2025-06-17 20:49:16.217062,1086,4.05,Delhi,Tablet,0
4277,2025-06-17 20:48:16.217063,1043,174.73,Chennai,Desktop,0
4278,2025-06-17 20:47:16.217065,1089,240.02,Mumbai,Mobile,0
4279,2025-06-17 20:46:16.217066,1003,384.65,Mumbai,Mobile,0
4280,2025-06-17 20:45:16.217067,1089,30.2,Mumbai,Mobile,0
4281,2025-06-17 20:44:16.217068,1008,157.13,Bangalore,Tablet,0
4282,2025-06-17 20:43:16.217070,1004,1.61,Bangalore,Desktop,0
4283,2025-06-17 20:42:16.217071,1055,19.98,Delhi,Mobile,0
4284,2025-06-17 20:41:16.217072,1095,11.15,Mumbai,Tablet,0
4285,2025-06-17 20:40:16.217074,1083,258.54,Mumbai,Desktop,0
4286,2025-06-17 20:39:16.217075,1049,16.91,Mumbai,Mobile,0
4287,2025-06-17 20:38:16.217076,1074,252.08,Mumbai,Mobile,0
4288,2025-06-17 20:37:16.217078,1014,57.44,Mumbai,Desktop,0
4289,2025-06-17 20:36:16.217079,1031,420.28,Chennai,Tablet,0
4290,2025-06-17 20:35:16.217080,1027,335.49,Mumbai,Tablet,0
4291,2025-06-17 20:34:16.217082,1021,633.21,Chennai,Mobile,0
4292,2025-06-17 20:33:16.217083,1016,430.42,Mumbai,Desktop,0
4293,2025-06-17 20:32:16.217084,1058,541.6,Bangalore,Tablet,0
4294,2025-06-17 20:31:16.217086,1089,391.43,Bangalore,Desktop,0
4295,2025-06-17 20:30:16.217087,1070,236.43,Chennai,Desktop,0
4296,2025-06-17 20:29:16.217088,1056,37.33,Mumbai,Mobile,0
4297,2025-06-17 20:28:16.217090,1025,63.41,Bangalore,Desktop,0
4298,2025-06-17 20:27:16.217091,1024,47.84,Bangalore,Desktop,0
4299,2025-06-17 20:26:16.217092,1009,185.06,Mumbai,Desktop,0
4300,2025-06-17 20:25:16.217094,1044,140.08,Mumbai,Tablet,0
4301,2025-06-17 20:24:16.217095,1082,403.6,Bangalore,Mobile,0
4302,2025-06-17 20:23:16.217096,1010,610.13,Mumbai,Mobile,0
4303,2025-06-17 20:22:16.217097,1076,103.79,Delhi,Desktop,0
4304,2025-06-17 20:21:16.217099,1052,141.19,Mumbai,Desktop,0
4305,2025-06-17 20:20:16.217100,1071,711.69,Bangalore,Tablet,0
4306,2025-06-17 20:19:16.217101,1067,64.66,Bangalore,Mobile,0
4307,2025-06-17 20:18:16.217103,1094,314.42,Chennai,Tablet,0
4308,2025-06-17 20:17:16.217104,1027,51.04,Delhi,Mobile,0
4309,2025-06-17 20:16:16.217105,1074,228.8,Bangalore,Tablet,0
4310,2025-06-17 20:15:16.217107,1064,58.5,Delhi,Desktop,0
4311,2025-06-17 20:14:16.217108,1048,430.37,Mumbai,Tablet,0
4312,2025-06-17 20:13:16.217109,1046,164.87,Bangalore,Desktop,0
4313,2025-06-17 20:12:16.217111,1051,41.14,Chennai,Mobile,0
4314,2025-06-17 20:11:16.217113,1087,50.82,Bangalore,Mobile,0
4315,2025-06-17 20:10:16.217115,1053,136.18,Chennai,Desktop,0
4316,2025-06-17 20:09:16.217118,1059,651.95,Delhi,Mobile,0
4317,2025-06-17 20:08:16.217120,1056,293.62,Chennai,Tablet,0
4318,2025-06-17 20:07:16.217122,1046,134.01,Mumbai,Desktop,0
4319,2025-06-17 20:06:16.217126,1030,82.41,Mumbai,Mobile,0
4320,2025-06-17 20:05:16.217128,1045,159.38,Mumbai,Tablet,0
4321,2025-06-17 20:04:16.217131,1025,275.95,Bangalore,Tablet,0
4322,2025-06-17 20:03:16.217133,1004,306.43,Mumbai,Mobile,0
4323,2025-06-17 20:02:16.217134,1083,78.49,Mumbai,Mobile,0
4324,2025-06-17 20:01:16.217136,1051,255.42,Bangalore,Tablet,0
4325,2025-06-17 20:00:16.217137,1074,214.47,Delhi,Desktop,0
4326,2025-06-17 19:59:16.217139,1053,639.39,Mumbai,Mobile,1
4327,2025-06-17 19:58:16.217140,1032,534.99,Mumbai,Mobile,0
4328,2025-06-17 19:57:16.217142,1049,311.54,Bangalore,Desktop,1
4329,2025-06-17 19:56:16.217143,1037,257.03,Delhi,Desktop,0
4330,2025-06-17 19:55:16.217144,1026,64.05,Delhi,Mobile,0
4331,2025-06-17 19:54:16.217146,1097,374.12,Delhi,Desktop,0
4332,2025-06-17 19:53:16.217147,1014,111.55,Bangalore,Tablet,0
4333,2025-06-17 19:52:16.217148,1095,63.56,Chennai,Tablet,0
4334,2025-06-17 19:51:16.217150,1060,96.95,Chennai,Tablet,0
4335,2025-06-17 19:50:16.217151,1020,361.5,Mumbai,Mobile,0
4336,2025-06-17 19:49:16.217152,1045,32.18,Mumbai,Desktop,0
4337,2025-06-17 19:48:16.217154,1068,121.82,Mumbai,Tablet,0
4338,2025-06-17 19:47:16.217155,1005,135.6,Chennai,Desktop,0
4339,2025-06-17 19:46:16.217156,1037,7.46,Bangalore,Tablet,0
4340,2025-06-17 19:45:16.217158,1061,43.57,Mumbai,Desktop,0
4341,2025-06-17 19:44:16.217159,1085,350.6,Bangalore,Tablet,0
4342,2025-06-17 19:43:16.217160,1061,355.3,Mumbai,Tablet,0
4343,2025-06-17 19:42:16.217162,1081,69.18,Bangalore,Tablet,0
4344,2025-06-17 19:41:16.217163,1077,415.72,Bangalore,Tablet,0
4345,2025-06-17 19:40:16.217164,1073,295.49,Chennai,Tablet,0
4346,2025-06-17 19:39:16.217166,1045,108.23,Bangalore,Tablet,0
4347,2025-06-17 19:38:16.217167,1012,275.99,Delhi,Tablet,0
4348,2025-06-17 19:37:16.217168,1094,650.56,Chennai,Tablet,0
4349,2025-06-17 19:36:16.217170,1093,122.86,Mumbai,Tablet,0
4350,2025-06-17 19:35:16.217171,1002,54.47,Chennai,Desktop,0
4351,2025-06-17 19:34:16.217172,1093,568.83,Delhi,Desktop,0
4352,2025-06-17 19:33:16.217174,1005,185.14,Delhi,Mobile,0
4353,2025-06-17 19:32:16.217175,1092,22.25,Bangalore,Tablet,0
4354,2025-06-17 19:31:16.217176,1007,170.05,Delhi,Desktop,0
4355,2025-06-17 19:30:16.217178,1043,138.86,Delhi,Desktop,0
4356,2025-06-17 19:29:16.217179,1032,387.02,Delhi,Desktop,0
4357,2025-06-17 19:28:16.217180,1080,151.3,Delhi,Desktop,0
4358,2025-06-17 19:27:16.217182,1074,58.94,Mumbai,Desktop,0
4359,2025-06-17 19:26:16.217183,1076,225.18,Mumbai,Desktop,0
4360,2025-06-17 19:25:16.217184,1049,156.43,Chennai,Mobile,0
4361,2025-06-17 19:24:16.217186,1010,53.07,Bangalore,Desktop,0
4362,2025-06-17 19:23:16.217187,1094,170.49,Mumbai,Mobile,0
4363,2025-06-17 19:22:16.217188,1027,344.67,Delhi,Mobile,0
4364,2025-06-17 19:21:16.217190,1069,5.8,Bangalore,Tablet,0
4365,2025-06-17 19:20:16.217191,1040,199.31,Mumbai,Tablet,0
4366,2025-06-17 19:19:16.217192,1015,86.03,Chennai,Tablet,0
4367,2025-06-17 19:18:16.217194,1067,69.25,Delhi,Desktop,0
4368,2025-06-17 19:17:16.217195,1098,99.71,Bangalore,Tablet,0
4369,2025-06-17 19:16:16.217196,1047,83.72,Mumbai,Desktop,0
4370,2025-06-17 19:15:16.217198,1055,357.04,Bangalore,Desktop,0
4371,2025-06-17 19:14:16.217199,1063,64.26,Mumbai,Tablet,0
4372,2025-06-17 19:13:16.217200,1058,264.22,Chennai,Tablet,0
4373,2025-06-17 19:12:16.217202,1089,19.76,Delhi,Mobile,0
4374,2025-06-17 19:11:16.217203,1061,604.81,Chennai,Mobile,0
4375,2025-06-17 19:10:16.217204,1075,194.74,Delhi,Desktop,0
4376,2025-06-17 19:09:16.217206,1010,245.32,Delhi,Desktop,0
4377,2025-06-17 19:08:16.217207,1088,70.78,Bangalore,Tablet,0
4378,2025-06-17 19:07:16.217208,1017,106.24,Mumbai,Tablet,0
4379,2025-06-17 19:06:16.217210,1018,50.66,Chennai,Mobile,0
4380,2025-06-17 19:05:16.217211,1086,539.23,Chennai,Tablet,0
4381,2025-06-17 19:04:16.217213,1054,133.93,Chennai,Desktop,0
4382,2025-06-17 19:03:16.217214,1081,199.09,Bangalore,Tablet,0
4383,2025-06-17 19:02:16.217215,1025,265.06,Bangalore,Mobile,0
4384,2025-06-17 19:01:16.217216,1005,92.76,Bangalore,Desktop,0
4385,2025-06-17 19:00:16.217218,1003,254.67,Delhi,Mobile,0
4386,2025-06-17 18:59:16.217219,1028,225.4,Chennai,Mobile,0
4387,2025-06-17 18:58:16.217221,1058,244.6,Delhi,Desktop,0
4388,2025-06-17 18:57:16.217222,1097,134.37,Chennai,Mobile,0
4389,2025-06-17 18:56:16.217223,1016,96.56,Chennai,Tablet,0
4390,2025-06-17 18:55:16.217225,1042,50.23,Mumbai,Tablet,0
4391,2025-06-17 18:54:16.217226,1079,348.17,Chennai,Mobile,0
4392,2025-06-17 18:53:16.217227,1065,187.48,Bangalore,Tablet,0
4393,2025-06-17 18:52:16.217229,1033,117.52,Bangalore,Mobile,0
4394,2025-06-17 18:51:16.217230,1007,576.47,Bangalore,Tablet,0
4395,2025-06-17 18:50:16.217231,1012,9.8,Mumbai,Mobile,0
4396,2025-06-17 18:49:16.217233,1007,379.65,Mumbai,Tablet,0
4397,2025-06-17 18:48:16.217234,1093,1205.01,Delhi,Desktop,0
4398,2025-06-17 18:47:16.217235,1095,435.97,Chennai,Desktop,0
4399,2025-06-17 18:46:16.217237,1099,332.61,Chennai,Tablet,0
4400,2025-06-17 18:45:16.217238,1093,93.78,Bangalore,Mobile,0
4401,2025-06-17 18:44:16.217239,1064,52.61,Bangalore,Tablet,0
4402,2025-06-17 18:43:16.217241,1042,265.49,Bangalore,Mobile,0
4403,2025-06-17 18:42:16.217242,1038,72.65,Bangalore,Tablet,0
4404,2025-06-17 18:41:16.217243,1080,38.73,Bangalore,Tablet,0
4405,2025-06-17 18:40:16.217245,1058,308.85,Bangalore,Desktop,0
4406,2025-06-17 18:39:16.217246,1083,74.95,Chennai,Mobile,0
4407,2025-06-17 18:38:16.217247,1087,491.71,Mumbai,Mobile,0
4408,2025-06-17 18:37:16.217249,1085,367.31,Bangalore,Mobile,0
4409,2025-06-17 18:36:16.217250,1092,376.3,Chennai,Mobile,0
4410,2025-06-17 18:35:16.217258,1085,295.3,Bangalore,Mobile,0
4411,2025-06-17 18:34:16.217260,1043,425.53,Delhi,Desktop,0
4412,2025-06-17 18:33:16.217261,1008,327.72,Delhi,Tablet,0
4413,2025-06-17 18:32:16.217263,1036,184.52,Chennai,Mobile,0
4414,2025-06-17 18:31:16.217264,1073,70.15,Mumbai,Mobile,0
4415,2025-06-17 18:30:16.217265,1035,438.23,Delhi,Tablet,0
4416,2025-06-17 18:29:16.217267,1091,367.27,Delhi,Desktop,0
4417,2025-06-17 18:28:16.217269,1027,128.07,Mumbai,Desktop,0
4418,2025-06-17 18:27:16.217271,1041,7.97,Delhi,Desktop,0
4419,2025-06-17 18:26:16.217274,1042,203.52,Bangalore,Tablet,0
4420,2025-06-17 18:25:16.217277,1084,10.38,Mumbai,Tablet,0
4421,2025-06-17 18:24:16.217279,1087,521.5,Delhi,Desktop,0
4422,2025-06-17 18:23:16.217281,1041,652.1,Mumbai,Desktop,0
4423,2025-06-17 18:22:16.217283,1065,42.02,Bangalore,Tablet,0
4424,2025-06-17 18:21:16.217285,1054,225.64,Delhi,Desktop,0
4425,2025-06-17 18:20:16.217288,1071,19.36,Chennai,Mobile,0
4426,2025-06-17 18:19:16.217290,1047,261.51,Delhi,Tablet,0
4427,2025-06-17 18:18:16.217292,1090,85.32,Delhi,Desktop,0
4428,2025-06-17 18:17:16.217294,1021,228.54,Bangalore,Mobile,0
4429,2025-06-17 18:16:16.217297,1026,93.32,Chennai,Tablet,0
4430,2025-06-17 18:15:16.217299,1092,31.46,Chennai,Tablet,0
4431,2025-06-17 18:14:16.217302,1066,104.21,Chennai,Mobile,0
4432,2025-06-17 18:13:16.217303,1012,23.91,Bangalore,Tablet,0
4433,2025-06-17 18:12:16.217305,1044,172.02,Bangalore,Desktop,0
4434,2025-06-17 18:11:16.217306,1009,8.36,Bangalore,Tablet,0
4435,2025-06-17 18:10:16.217307,1099,149.87,Bangalore,Desktop,0
4436,2025-06-17 18:09:16.217309,1008,434.96,Bangalore,Mobile,0
4437,2025-06-17 18:08:16.217310,1053,363.88,Chennai,Mobile,0
4438,2025-06-17 18:07:16.217311,1026,428.74,Mumbai,Tablet,0
4439,2025-06-17 18:06:16.217313,1033,510.33,Bangalore,Mobile,0
4440,2025-06-17 18:05:16.217314,1000,22.08,Mumbai,Mobile,0
4441,2025-06-17 18:04:16.217315,1031,27.56,Delhi,Tablet,0
4442,2025-06-17 18:03:16.217317,1088,162.84,Delhi,Desktop,0
4443,2025-06-17 18:02:16.217318,1092,448.81,Bangalore,Tablet,0
4444,2025-06-17 18:01:16.217319,1070,732.64,Delhi,Tablet,0
4445,2025-06-17 18:00:16.217320,1066,9.47,Mumbai,Desktop,0
4446,2025-06-17 17:59:16.217322,1083,87.94,Delhi,Desktop,0
4447,2025-06-17 17:58:16.217323,1019,47.88,Delhi,Desktop,0
4448,2025-06-17 17:57:16.217324,1093,282.09,Mumbai,Tablet,0
4449,2025-06-17 17:56:16.217326,1034,204.44,Delhi,Desktop,0
4450,2025-06-17 17:55:16.217327,1098,25.54,Bangalore,Mobile,0
4451,2025-06-17 17:54:16.217328,1090,132.14,Mumbai,Desktop,0
4452,2025-06-17 17:53:16.217331,1089,231.32,Mumbai,Mobile,0
4453,2025-06-17 17:52:16.217333,1077,301.92,Chennai,Desktop,0
4454,2025-06-17 17:51:16.217335,1016,4.05,Chennai,Mobile,1
4455,2025-06-17 17:50:16.217338,1017,442.31,Mumbai,Mobile,0
4456,2025-06-17 17:49:16.217340,1044,168.46,Mumbai,Mobile,0
4457,2025-06-17 17:48:16.217342,1092,334.17,Chennai,Mobile,0
4458,2025-06-17 17:47:16.217344,1083,329.99,Bangalore,Mobile,1
4459,2025-06-17 17:46:16.217346,1052,42.11,Delhi,Desktop,0
4460,2025-06-17 17:45:16.217349,1090,23.35,Delhi,Tablet,0
4461,2025-06-17 17:44:16.217351,1081,255.51,Delhi,Tablet,0
4462,2025-06-17 17:43:16.217353,1067,34.02,Mumbai,Tablet,0
4463,2025-06-17 17:42:16.217355,1064,379.34,Bangalore,Tablet,0
4464,2025-06-17 17:41:16.217358,1000,259.06,Chennai,Tablet,0
4465,2025-06-17 17:40:16.217360,1057,368.81,Bangalore,Mobile,0
4466,2025-06-17 17:39:16.217362,1025,71.05,Bangalore,Desktop,0
4467,2025-06-17 17:38:16.217364,1019,76.13,Delhi,Mobile,1
4468,2025-06-17 17:37:16.217365,1086,222.47,Chennai,Desktop,0
4469,2025-06-17 17:36:16.217366,1009,6.39,Bangalore,Desktop,0
4470,2025-06-17 17:35:16.217368,1058,259.29,Chennai,Desktop,0
4471,2025-06-17 17:34:16.217369,1074,361.31,Mumbai,Desktop,0
4472,2025-06-17 17:33:16.217370,1040,107.28,Delhi,Tablet,0
4473,2025-06-17 17:32:16.217372,1004,289.53,Chennai,Desktop,1
4474,2025-06-17 17:31:16.217373,1064,38.38,Mumbai,Desktop,0
4475,2025-06-17 17:30:16.217374,1016,77.8,Mumbai,Tablet,0
4476,2025-06-17 17:29:16.217376,1021,732.29,Mumbai,Mobile,0
4477,2025-06-17 17:28:16.217378,1097,858.48,Bangalore,Mobile,0
4478,2025-06-17 17:27:16.217380,1040,143.74,Bangalore,Mobile,0
4479,2025-06-17 17:26:16.217382,1092,544.44,Delhi,Mobile,0
4480,2025-06-17 17:25:16.217385,1067,147.93,Delhi,Desktop,0
4481,2025-06-17 17:24:16.217387,1068,68.95,Mumbai,Tablet,0
4482,2025-06-17 17:23:16.217389,1010,62.09,Delhi,Tablet,1
4483,2025-06-17 17:22:16.217391,1055,530.44,Bangalore,Mobile,0
4484,2025-06-17 17:21:16.217393,1050,37.86,Delhi,Tablet,0
4485,2025-06-17 17:20:16.217396,1020,173.33,Chennai,Desktop,0
4486,2025-06-17 17:19:16.217398,1098,162.17,Bangalore,Mobile,0
4487,2025-06-17 17:18:16.217400,1075,269.12,Mumbai,Desktop,0
4488,2025-06-17 17:17:16.217401,1025,138.33,Mumbai,Desktop,0
4489,2025-06-17 17:16:16.217402,1018,63.57,Delhi,Desktop,0
4490,2025-06-17 17:15:16.217403,1059,37.12,Bangalore,Desktop,1
4491,2025-06-17 17:14:16.217405,1070,193.95,Mumbai,Desktop,0
4492,2025-06-17 17:13:16.217407,1046,253.87,Mumbai,Mobile,0
4493,2025-06-17 17:12:16.217409,1070,168.57,Bangalore,Desktop,0
4494,2025-06-17 17:11:16.217412,1025,268.15,Bangalore,Mobile,0
4495,2025-06-17 17:10:16.217414,1039,30.52,Mumbai,Tablet,0
4496,2025-06-17 17:09:16.217416,1004,428.21,Delhi,Desktop,0
4497,2025-06-17 17:08:16.217418,1020,174.64,Delhi,Desktop,0
4498,2025-06-17 17:07:16.217421,1077,27.13,Delhi,Tablet,1
4499,2025-06-17 17:06:16.217423,1003,123.95,Chennai,Mobile,0
4500,2025-06-17 17:05:16.217425,1022,372.6,Bangalore,Desktop,0
4501,2025-06-17 17:04:16.217427,1083,455.7,Mumbai,Tablet,0
4502,2025-06-17 17:03:16.217430,1014,61.48,Chennai,Tablet,0
4503,2025-06-17 17:02:16.217432,1092,248.45,Delhi,Desktop,0
4504,2025-06-17 17:01:16.217434,1007,21.07,Chennai,Mobile,0
4505,2025-06-17 17:00:16.217437,1040,6.82,Mumbai,Mobile,0
4506,2025-06-17 16:59:16.217439,1018,164.38,Mumbai,Desktop,0
4507,2025-06-17 16:58:16.217440,1045,237.38,Bangalore,Tablet,1
4508,2025-06-17 16:57:16.217441,1027,317.72,Delhi,Desktop,0
4509,2025-06-17 16:56:16.217443,1090,83.17,Delhi,Mobile,0
4510,2025-06-17 16:55:16.217444,1067,1.31,Chennai,Tablet,0
4511,2025-06-17 16:54:16.217445,1014,130.6,Delhi,Desktop,0
4512,2025-06-17 16:53:16.217447,1098,3.2,Chennai,Tablet,0
4513,2025-06-17 16:52:16.217448,1036,19.3,Mumbai,Mobile,0
